Jur Dept,Jurisdictional Dept,PMA NUM,PMA Name,PMA Location Address, PMA Land SqFt ,PMA Classification,PMA Current Use,PMA Future Use If Any,City Ownership,Category,Comment
SCL,Seattle City Light,512,Beacon Hill Transmission Line R/W No.  9,5399 S Creston St," 2,346 ",Fully Utilized,Transmission Line Right-of-Way,,Owned,,
SCL,Seattle City Light,620,Distribution Line nr Columbia Substation,5398 Renton Ave S, 793 ,Fully Utilized,Power Facility,,Owned,,
SCL,Seattle City Light,520,Switching Site,6599 Park Point Way NE, 571 ,Fully Utilized,Utility Site or Facility,,Owned,,
SCL,Seattle City Light,9030,Skagit Railway,"Newhalem, WA, Skagit Co", 200 ,Fully Utilized,Cultural/Entertainment Facility,,Part of Another PMA,,
SCL,Seattle City Light,589,Beacon Hill Transmission Line R/W No. 10,4598 11th Ave S, 163 ,Fully Utilized,Transmission Line Right-of-Way,,Owned,,
SCL,Seattle City Light,665,Beacon Hill Transmission Line R/W No.  6,9099 Valdez Ave S, 143 ,Fully Utilized,Transmission Line Right-of-Way,,Owned,,
SCL,Seattle City Light,628,Beacon Hill Transmission Line R/W No.  7,7298 35th Ave S, 56 ,Fully Utilized,Transmission Line Right-of-Way,,Owned,,
SDOT,Dept of Transportation,4351,Chief Sealth Trail,Southeast Seattle," 2,268,313 ",Fully Utilized,Multi-Use Trail,,Owned,,
SDOT,Dept of Transportation,4297,Ballard Bike Trail- Part Esmt,Fremont-Ballard RR R/W," 796,460 ",Fully Utilized,Multi-Use Trail,,Mixed Ownership,,
SDOT,Dept of Transportation,3770,West Seattle Freeway R/W,W Marginal Way & S Spokane St," 255,328 ",Fully Utilized,Roadway,,Mixed Ownership,,
SDOT,Dept of Transportation,4160,17th Ave NE Center Strip- St R/W,5099 17th Ave NE," 104,878 ",Fully Utilized,Park/Playground/Viewpoint,,Accepted for Street,,
SDOT,Dept of Transportation,4436,Ballard Parkway,"NW 56th St, Palatine Pl N, N 57th"," 97,395 ",Fully Utilized,Mini Parks/Pocket Parks,,City Use on Street,,
SDOT,Dept of Transportation,4295,Pike Place Market- Blanchard & Lenora Parking Lot,Alaskan Way Viaduct R/W Grnd Level," 77,564 ",Fully Utilized,Parking,,Owned,,
SDOT,Dept of Transportation,34,Duwamish Head Greenbelt- SDOT 2,3299 SW Admiral Way," 69,979 ",Fully Utilized,Green Space/Natural Area,,Owned,,
SDOT,Dept of Transportation,4283,"1440 Elliott Ave W for Street Pcl, 1408 Van Buren",1408 Van Buren," 69,453 ",Fully Utilized,Roadway,,Owned,,
SDOT,Dept of Transportation,3970,West Seattle Bike and Ped Trail,1899 SW Spokane St," 66,265 ",Fully Utilized,Multi-Use Trail,,Owned,,
SDOT,Dept of Transportation,715,Burke-Gilman Trail in Gas Works,604 NW 41st St," 65,194 ",Fully Utilized,Multi-Use Trail,,Owned,,
SDOT,Dept of Transportation,4374,King Street Station,301 S Jackson St," 58,710 ",Fully Utilized,Transportation Uses,,Owned,,
SDOT,Dept of Transportation,4065,1st Ave S Bridge Exchange- Street & Utility Esmt,7200 1st Ave S," 49,073 ",Fully Utilized,Multiple Use,,Mixed Ownership,,
SDOT,Dept of Transportation,1587,Unknown PMA- Number 1587- Land under Fremont Br,3101 Fremont Ave N," 34,554 ",Fully Utilized,Vacant (Undeveloped),,Owned,,
SDOT,Dept of Transportation,4323,South Lake Union Streetcar Maintenance Facility,318 Fairveiw Ave N," 32,352 ",Fully Utilized,Maintenance Facility,,Owned,,
SDOT,Dept of Transportation,3698,Southwest Queen Anne Greenbelt- SDOT,1599 13th Ave W," 32,112 ",Fully Utilized,Green Space/Natural Area,,Owned,,
SDOT,Dept of Transportation,3739,Parcel at 12098 Stone Ave,12098 Stone Ave," 29,624 ",Fully Utilized,Drainage (Natural),,Owned,,
SDOT,Dept of Transportation,3966,Weatherwatch Park- Street End,SW Carroll Street End," 28,891 ",Fully Utilized,Park/Playground/Viewpoint,,Accepted for Street,,
SDOT,Dept of Transportation,1083,Portion Elliot Bay Trail,1101 Alaskan Way," 25,651 ",Fully Utilized,Park/Playground/Viewpoint,,Owned,,
SDOT,Dept of Transportation,4364,Permanent Public Shoreline Access,3441 Klickitat Ave SW," 24,417 ",Fully Utilized,Marine Use,,Owned,,
SDOT,Dept of Transportation,3693,1st Ave S Elev Hwy Bridge,6501 1st Ave S," 21,936 ",Fully Utilized,Parking,Roadway,Owned,,
SDOT,Dept of Transportation,3674,1st Ave S Boat Ramp,103 S River St," 19,665 ",Fully Utilized,Marine Use,Roadway,Owned,,
SDOT,Dept of Transportation,4213,SDOT Brickyard- St R/W,3819 4th Ave NE," 15,534 ",Fully Utilized,Maintenance Facility,,Accepted for Street,,
SDOT,Dept of Transportation,4435,Blakely Crescent Park- Part Street Use,NE Blakely St & Burke-Gilman Terail," 15,417 ",Fully Utilized,Mini Parks/Pocket Parks,,City Use on Street,,
SDOT,Dept of Transportation,1084,Pike Place Market- North Arcade,1901 Pike Place," 11,897 ",Fully Utilized,Commercial Use,,Owned,,
SDOT,Dept of Transportation,4352,Pike Street Hillclimb,Pike St & Western Ave," 11,450 ",Fully Utilized,Multi-Use Trail,,Owned,,
SDOT,Dept of Transportation,716,South Ship Canal Trail- Part Esmt,100 W Nickerson St," 10,862 ",Fully Utilized,Multi-Use Trail,,Mixed Ownership,,
SDOT,Dept of Transportation,4029,Peace Park,3999 9th Ave NE," 10,595 ",Fully Utilized,Park/Playground/Viewpoint,,Owned,,
SDOT,Dept of Transportation,23,SW City View St- Street not laid off,3198 SW City View St," 10,324 ",Fully Utilized,Roadway,,Accepted for Street,,
SDOT,Dept of Transportation,4598,Wallingford Steps- Unopened Street,1800 N Northlake Way," 9,247 ",Fully Utilized,Park/Playground/Viewpoint,,City Use on Street,,
SDOT,Dept of Transportation,1081,Fremont Bridge Shops- St R/W,3020 Westlake Ave N," 8,942 ",Fully Utilized,Maintenance Facility,,Accepted for Street,,
SDOT,Dept of Transportation,1094,Alley btwn 37th & 38th Ave SW,5299 37th Ave SW," 8,891 ",Fully Utilized,Alley Use,,Owned,,
SDOT,Dept of Transportation,4165,Washington St Boat Dock- Street End,199 Alaskan Way S," 8,229 ",Fully Utilized,Marine Use,,Accepted for Street,,
SDOT,Dept of Transportation,4225,SDOT Parking and Landscape Area- St R/W,501 NE Northlake Way," 8,111 ",Fully Utilized,Parking,,Accepted for Street,,
SDOT,Dept of Transportation,1068,Snippet at 8799 Sand Point Way NE,8799 Sand Point Way NE," 5,934 ",Fully Utilized,Multi-Use Trail,,Accepted for Street,,
SDOT,Dept of Transportation,4560,SW Jacobsen Rd Slide Ctrl- Acc for St NOT LAID OFF,52XX SW Jacobsen Rd," 5,740 ",Fully Utilized,Slope Protection,,Accepted for Street,,
SDOT,Dept of Transportation,4080,Ravenna Park Triangle- St R/W,2298 NE 54th St," 4,998 ",Fully Utilized,Mini Parks/Pocket Parks,,Owned,,
SDOT,Dept of Transportation,3942,Katharine Colman Triangle,9299 California Ave SW," 4,918 ",Fully Utilized,Roadway,,Owned,,
SDOT,Dept of Transportation,4569,Burke-Gilman Trail Property used by Praxair,217 NW 36th St," 4,621 ",Fully Utilized,Multi-Use Trail,,Owned,,
SDOT,Dept of Transportation,4177,Washington Square- Street Triangle,198  S Washington St," 3,440 ",Fully Utilized,Park/Playground/Viewpoint,,Accepted for Street,,
SDOT,Dept of Transportation,3764,Beacon Ave S & S College Slope,2399 Beacon Ave S," 2,857 ",Fully Utilized,Roadway,,Owned,,
SDOT,Dept of Transportation,3548,Excess R/W at 45th and Aurora Ave N- Street,814 N 45th St," 2,512 ",Fully Utilized,Landscaping,,Accepted for Street,,
SDOT,Dept of Transportation,4028,Beck Place- Street Triangle,5809 15th Ave NE," 2,487 ",Fully Utilized,Transportation Uses,,Owned,,
SDOT,Dept of Transportation,3909,Tilikum Place,2701 5th Ave," 1,756 ",Fully Utilized,Downtown Parks,,Owned,,
SDOT,Dept of Transportation,4181,Snippet at 4800 Puget Way SW,4800 Puget Way SW," 1,750 ",Fully Utilized,Green Space/Natural Area,,Owned,,
SDOT,Dept of Transportation,3116,Boren Place,321 Broadway," 1,158 ",Fully Utilized,Park/Playground/Viewpoint,,Owned,,
SDOT,Dept of Transportation,1085,Pike Street Hillclimb Landscaping- Street,1500 Alaskan Way, 945 ,Fully Utilized,Landscaping,,Accepted for Street,,
SDOT,Dept of Transportation,4162,Laurelhurst Triangle,3325 E Laurelhurst Dr NE, 913 ,Fully Utilized,Park/Playground/Viewpoint,,Owned,,
SDOT,Dept of Transportation,4176,Fortson Square- Street Triangle,2nd Ave S & Yesler Way, 520 ,Fully Utilized,Park/Playground/Viewpoint,,Accepted for Street,,
SDOT,Dept of Transportation,3315,Mercer Corridor Project- 509 Fairview N- Access,509 Fairview Ave N, 500 ,Fully Utilized,Transportation Uses,,Mixed Ownership,,
SDOT,Dept of Transportation,3918,McClellan Place,1600 S McClellan St, 365 ,Fully Utilized,Park/Playground/Viewpoint,,Owned,,
SDOT,Dept of Transportation,349,Boylston Place,815 Broadway, 200 ,Fully Utilized,Park/Playground/Viewpoint,,Owned,,
SDOT,Dept of Transportation,4582,Mercer Corridor- 900 Broad St Street Ptn,900 Broad St, 150 ,Fully Utilized,Roadway,,Accepted for Street,,
SDOT,Dept of Transportation,3358,Mercer Corridor Project- 800 Fairview Ave N- R/W,800 Fairview Ave N, 129 ,Fully Utilized,Roadway,,Owned,,
SPL,Public Library,229,Rainier Beach Branch Library,9125 Rainier Ave S," 67,852 ",Fully Utilized,Library,,Owned,,
SPL,Public Library,232,Central Library,1000 4th Ave," 55,440 ",Fully Utilized,Library,,Owned,,
SPL,Public Library,4425,Northgate Branch Library,10548 5th Ave NE," 41,020 ",Fully Utilized,Library,,Owned,,
SPL,Public Library,216,Broadview Branch Library,12755 Greenwood Ave N," 38,258 ",Fully Utilized,Library,,Owned,,
SPL,Public Library,220,Lake City Branch Library,12501 28th Ave NE," 32,606 ",Fully Utilized,Library,,Owned,,
SPL,Public Library,4402,Columbia Branch Library,4721 Rainier Ave S," 32,569 ",Fully Utilized,Library,,Owned,,
SPL,Public Library,224,University Branch Library,5009 Roosevelt Way NE," 31,972 ",Fully Utilized,Library,,Owned,,
SPL,Public Library,222,Northeast Branch Library,6801 35th Ave NE," 29,013 ",Fully Utilized,Library,,Owned,,
SPL,Public Library,227,Douglass-Truth Branch Library,2300 E Yesler Way," 28,880 ",Fully Utilized,Library,,Owned,,
SPL,Public Library,215,Ballard Branch Library,5614 22nd Ave NW," 28,490 ",Fully Utilized,Library,,Owned,,
SPL,Public Library,225,Beacon Hill Branch Library,2821 Beacon Ave S," 24,673 ",Fully Utilized,Library,,Owned,,
SPL,Public Library,4221,High Point Branch Library,3411 SW Raymond St," 24,064 ",Fully Utilized,Library,,Owned,,
SPL,Public Library,230,Southwest Branch Library,9010 35th Ave SW," 21,609 ",Fully Utilized,Library,,Owned,,
SPL,Public Library,218,Green Lake Branch Library,7364 E Green Lake Dr N," 20,702 ",Fully Utilized,Library,,Owned,,
SPL,Public Library,4336,Delridge Branch Library,5423 Delridge Way SW," 19,873 ",Fully Utilized,Library,,Owned,,
SPL,Public Library,221,Magnolia Branch Library,2801 34th Ave W," 19,367 ",Fully Utilized,Library,,Owned,,
SPL,Public Library,231,West Seattle Branch Library,2306 42nd Ave SW," 18,039 ",Fully Utilized,Library,,Owned,,
SPL,Public Library,219,Greenwood Branch Library,8016 Greenwood Ave N," 17,388 ",Fully Utilized,Library,,Owned,,
SPL,Public Library,217,Fremont Branch Library,731 N 35th St," 16,231 ",Fully Utilized,Library,,Owned,,
SPL,Public Library,223,Queen Anne Branch Library,400 W Garfield St," 13,920 ",Fully Utilized,Library,,Owned,,
SPL,Public Library,4228,Montlake Branch Library,2401 24th Ave E," 13,508 ",Fully Utilized,Library,,Owned,,
SPL,Public Library,4342,South Park Branch Library,8604 8th Ave S," 12,046 ",Fully Utilized,Library,,Owned,,
SPL,Public Library,228,Capitol Hill Branch Library,425 Harvard Ave E," 11,876 ",Fully Utilized,Library,,Owned,,
SPL,Public Library,101,Madrona-Sally Goldmark Branch Library,1134 33rd Ave," 10,002 ",Fully Utilized,Library,,Owned,,
SPU,Seattle Public Utilities,9062,Cedar River Watershed,"Cedar Falls Rd SE, King Co"," 3,886,070,050 ",Fully Utilized,Water Use,,Owned,,
SPU,Seattle Public Utilities,9117,Tolt Watershed,"39025 NE North Fork Rd, King Co"," 623,152,740 ",Fully Utilized,Water Use,,Owned,,
SPU,Seattle Public Utilities,9051,Lake Youngs Reservation- Part Esmt,"16205 S Old Petrovitsky Rd, Renton"," 78,913,495 ",Fully Utilized,Water Use,,Mixed Ownership,,
SPU,Seattle Public Utilities,9068,Tolt Pipeline,"12910 NE Kelly Rd, Duvall"," 25,499,056 ",Fully Utilized,Water Use,,Owned,,
SPU,Seattle Public Utilities,9065,Landsburg,"28700 SE 252nd Pl,  Maple Valley"," 22,215,600 ",Fully Utilized,Water Use,,Owned,,
SPU,Seattle Public Utilities,9050,Kent Highlands Landfill- Part Esmt,"23076 Military Rd S, Kent"," 5,742,045 ",Fully Utilized,Solid Waste Use,,Mixed Ownership,,
SPU,Seattle Public Utilities,9076,Control Works,King Co," 3,703,492 ",Fully Utilized,Water Use,,Owned,,
SPU,Seattle Public Utilities,9048,Midway Landfill,"24808 Pacific Highway S, Kent"," 2,611,938 ",Fully Utilized,Solid Waste Use,,Owned,,
SPU,Seattle Public Utilities,9066,Lake Youngs Supply Line R/W- Part Esmt,"Lake Youngs Supply Line R/W, King C"," 2,500,500 ",Fully Utilized,Water Use,,Mixed Ownership,,
SPU,Seattle Public Utilities,4379,Cedar River Habitat Conservation,King Co," 2,303,841 ",Fully Utilized,Wildlife/Fish Habitat,,Owned,,
SPU,Seattle Public Utilities,751,Beacon Hill Reservoir,1509 S Spokane St," 2,207,092 ",Fully Utilized,Water Use,,Owned,,
SPU,Seattle Public Utilities,9069,"Tolt East Side Supply Line R/W- Fee, Esmt, Franch",King Co," 1,800,000 ",Fully Utilized,Water Use,,Mixed Ownership,,
SPU,Seattle Public Utilities,9073,Lake Youngs Tunnel R/W,"Lake Youngs Tunnel R/W, King Co"," 1,419,947 ",Fully Utilized,Water Use,,Owned,,
SPU,Seattle Public Utilities,741,"Cedar River Pipeline 1, 2, 3",9379 Beacon Ave S," 1,419,705 ",Fully Utilized,Water Use,,Owned,,
SPU,Seattle Public Utilities,9070,Cedar East Side Supply Line R/W,King Co," 1,226,723 ",Fully Utilized,Water Use,,Owned,,
SPU,Seattle Public Utilities,9067,"Cedar River Pipeline 1, 2, 3 R/W",King Co," 1,113,071 ",Fully Utilized,Water Use,,Owned,,
SPU,Seattle Public Utilities,3879,West Seattle Reservoir,8800 8th Ave SW," 917,824 ",Fully Utilized,Water Use,,Owned,,
SPU,Seattle Public Utilities,3670,South Transfer Station,8100 2nd Ave S," 875,828 ",Fully Utilized,Solid Waste Use,,Owned,,
SPU,Seattle Public Utilities,3153,Maple Leaf Reservoir- SWD,8500 12th Ave NE," 855,977 ",Fully Utilized,Water Use,,Owned,,
SPU,Seattle Public Utilities,723,Lake Forest Reservoir,"4600 NE 195th St, Lake Forest Park"," 722,353 ",Fully Utilized,Water Use,,Owned,,
SPU,Seattle Public Utilities,9071,Lake Youngs Bypass R/W,"Lake Youngs Bypass R/W, King Co"," 648,030 ",Fully Utilized,Water Use,,Owned,,
SPU,Seattle Public Utilities,5287,Roosevelt Reservoir,7200 12th Ave NE," 613,232 ",Fully Utilized,Water Use,,Owned,,
SPU,Seattle Public Utilities,756,Bitter Lake Reservoir & Pump Station,14100 Linden Ave N," 574,514 ",Fully Utilized,Water Use,,Owned,,
SPU,Seattle Public Utilities,9079,Cedar River Pipeline 4 R/W,King Co," 548,321 ",Fully Utilized,Water Use,,Owned,,
SPU,Seattle Public Utilities,3660,Meadowbrook Pond,10515 39th Ave NE," 540,124 ",Fully Utilized,Drainage and Wastewater Use,,Owned,,
SPU,Seattle Public Utilities,9072,Lake Youngs Aqueduct R/W,," 517,443 ",Fully Utilized,Water Use,,Owned,,
SPU,Seattle Public Utilities,771,Lincoln Reservoir,1600 Nagle Pl," 484,156 ",Fully Utilized,Water Use,,Owned,,
SPU,Seattle Public Utilities,758,Riverton Heights Reservoir,"14601 24th Ave S, SeaTac"," 422,376 ",Fully Utilized,Water Use,,Owned,,
SPU,Seattle Public Utilities,731,Water Operations Control Center- WOC,2700 Airport Way S," 353,941 ",Fully Utilized,Water Use,,Owned,,
SPU,Seattle Public Utilities,3737,Bitter Lake,13398 Bitter Pl N," 291,579 ",Fully Utilized,Drainage and Wastewater Use,,Owned,,
SPU,Seattle Public Utilities,747,Magnolia Manor Reservoir and Park,3500 28th Ave W," 267,906 ",Fully Utilized,Water Use,,Owned,,
SPU,Seattle Public Utilities,4626,DWW South Operations Facility,4500 W Marginal Way SW," 261,361 ",Fully Utilized,Drainage and Wastewater Use,,Owned,,
SPU,Seattle Public Utilities,3662,North Transfer Station,1400 N 34th St," 242,212 ",Fully Utilized,Solid Waste Use,,Owned,,
SPU,Seattle Public Utilities,760,SW Myrtle St Reservoir and Tanks,6900 36th Ave SW," 233,495 ",Fully Utilized,Water Use,,Owned,,
SPU,Seattle Public Utilities,1356,Norfolk Basin,10000 Airport Way S," 215,642 ",Fully Utilized,Drainage and Wastewater Use,,Owned,,
SPU,Seattle Public Utilities,3802,SW Webster St Retention Basin,SW Webster & 24th Ave SW," 199,836 ",Fully Utilized,Drainage and Wastewater Use,,Owned,,
SPU,Seattle Public Utilities,4378,Slip 4,Duwamish Waterway," 176,844 ",Fully Utilized,Drainage and Wastewater Use,,Owned,,
SPU,Seattle Public Utilities,772,Cedar River Pipeline 1,King Co," 173,715 ",Fully Utilized,Water Use,,Owned,,
SPU,Seattle Public Utilities,4286,Lakeridge Drainage,"11499 Renton Ave S, King Co"," 164,578 ",Fully Utilized,Drainage and Wastewater Use,,Owned,,
SPU,Seattle Public Utilities,722,NE 195th St Pipeline R/W,"19500 Forest Pk Dr NE, Lk Forest Pk"," 160,670 ",Fully Utilized,Water Use,,Owned,,
SPU,Seattle Public Utilities,766,SW Trenton St Standpipes,8840 3rd Ave SW," 140,065 ",Fully Utilized,Water Use,,Owned,,
SPU,Seattle Public Utilities,4345,Thornton Creek Water Quality Channel,330 NE 100th St," 112,435 ",Fully Utilized,Drainage and Wastewater Use,,Owned,,
SPU,Seattle Public Utilities,4285,Thornton Creek Drainage,Various Locs," 107,733 ",Fully Utilized,Drainage and Wastewater Use,,Owned,,
SPU,Seattle Public Utilities,729,Beverly Park Tank,"11044 4th Ave SW, King Co"," 102,579 ",Fully Utilized,Water Use,,Owned,,
SPU,Seattle Public Utilities,4597,Ship Canal Water Quality Project,5300 24th Ave NW," 93,252 ",Fully Utilized,Drainage and Wastewater Use,,Owned,,
SPU,Seattle Public Utilities,730,Richmond Highlands Tanks,"19345 Fremont Ave N, Shoreline"," 89,648 ",Fully Utilized,Water Use,,Owned,,
SPU,Seattle Public Utilities,9097,Cedar River Pipeline No. 1 & 2,King Co," 88,916 ",Fully Utilized,Water Use,,Owned,,
SPU,Seattle Public Utilities,1384,Windermere CSO- Agmt,6515 NE 65th St," 83,992 ",Fully Utilized,Drainage and Wastewater Use,,City Use Agmt on City Ppty,,
SPU,Seattle Public Utilities,4348,SPU North Operations,1318 N 128th St," 79,770 ",Fully Utilized,Water Use,,Owned,,
SPU,Seattle Public Utilities,4284,Longfellow Creek Drainage,5998 26th Ave SW," 79,025 ",Fully Utilized,Drainage and Wastewater Use,,Owned,,
SPU,Seattle Public Utilities,783,N 107th Drainage Project,10720 Midvale Ave N," 78,938 ",Fully Utilized,Drainage and Wastewater Use,,Owned,,
SPU,Seattle Public Utilities,750,Boulevard Park Well & Pump Station,"12801 20th Ave S, SeaTac"," 77,943 ",Fully Utilized,Water Use,,Owned,,
SPU,Seattle Public Utilities,776,Taylor Creek,10020 68th Ave S," 74,380 ",Fully Utilized,Drainage and Wastewater Use,,Owned,,
SPU,Seattle Public Utilities,749,Magnolia Bluff Tank,3214 39th Ave W," 55,373 ",Fully Utilized,Water Use,,Owned,,
SPU,Seattle Public Utilities,3712,"Sewer Outfalls to Puget Sound NW 105th,  110th St",NW 105th," 51,803 ",Fully Utilized,Drainage and Wastewater Use,,Owned,,
SPU,Seattle Public Utilities,737,Watermain- Part Esmt,"12412 64th Ave S, King Co"," 51,223 ",Fully Utilized,Water Use,,Mixed Ownership,,
SPU,Seattle Public Utilities,695,Sewer- Miscellaneous Locations- Part Esmt,Various Locations," 50,750 ",Fully Utilized,Drainage and Wastewater Use,,Mixed Ownership,,
SPU,Seattle Public Utilities,9118,Tolt Pipeline Headquarters,"13510 Highway 203, Duvall"," 47,680 ",Fully Utilized,Water Use,,Owned,,
SPU,Seattle Public Utilities,4589,Seward Park CSO- PTJO to SPU,5895 Lake Washington Bl S," 46,219 ",Fully Utilized,Drainage and Wastewater Use,,City Use Agmt on City Ppty,,
SPU,Seattle Public Utilities,3706,Stone Ave N Drainage Project,12602 Ashworth Ave N," 44,694 ",Fully Utilized,Drainage and Wastewater Use,,Owned,,
SPU,Seattle Public Utilities,1382,Madison Valley Storm Sewer Detention Improvement,1XX 30th Ave E," 43,958 ",Fully Utilized,Drainage and Wastewater Use,,Owned,,
SPU,Seattle Public Utilities,9063,Maple Wood Pump Station,"450 Union Ave SE, Renton"," 40,000 ",Fully Utilized,Water Use,,Owned,,
SPU,Seattle Public Utilities,719,West Seattle Pipeline R/W- Part Esmt,11040 E Marginal Way S," 39,038 ",Fully Utilized,Water Use,,Mixed Ownership,,
SPU,Seattle Public Utilities,720,View Ridge Reservoir and Pump Station,5307 NE 75th St," 36,253 ",Fully Utilized,Water Use,,Owned,,
SPU,Seattle Public Utilities,4591,Genesee CSO- PTJO to SPU,4601 Lake Washington Bl S," 35,892 ",Fully Utilized,Drainage and Wastewater Use,,City Use Agmt on City Ppty,,
SPU,Seattle Public Utilities,4025,Thornton Creek Culvert Replacement/Drainage Pond,3315 NE 125th St," 35,190 ",Fully Utilized,Drainage and Wastewater Use,,Owned,,
SPU,Seattle Public Utilities,779,Trunk Sewer alg Rainier Ave S btwn Bayview & Lilac,Rainier Ave S btwn Bayview & Lilac," 32,888 ",Fully Utilized,Drainage and Wastewater Use,,Owned,,
SPU,Seattle Public Utilities,696,Sewer Outfall on Beach Drive SW,4799 Beach Dr SW," 29,581 ",Fully Utilized,Drainage and Wastewater Use,,Owned,,
SPU,Seattle Public Utilities,782,Riverton Heights Well Field,"2441 S 138th St, Seatac"," 28,614 ",Fully Utilized,Water Use,,Owned,,
SPU,Seattle Public Utilities,3843,Maple Leaf Pipeline,2301 NE 50th St," 28,261 ",Fully Utilized,Water Use,,Owned,,
SPU,Seattle Public Utilities,767,Barton Street Standpipe,3800 SW Barton St," 25,492 ",Fully Utilized,Water Use,,Owned,,
SPU,Seattle Public Utilities,3669,Wastewater- Detention Pond,Delridge SW & SW Orchard," 24,485 ",Fully Utilized,Drainage and Wastewater Use,,Owned,,
SPU,Seattle Public Utilities,738,S Augusta Street Pump Station,11195 Beacon Ave S," 24,430 ",Fully Utilized,Water Use,,Owned,,
SPU,Seattle Public Utilities,1317,E Marginal Way S at Vac Norfolk St,"vic 10000 E Marginal Way S, Tukwila"," 23,403 ",Fully Utilized,Drainage and Wastewater Use,,Owned,,
SPU,Seattle Public Utilities,3672,Pump Station Number 80,9724 Rainier Ave S," 22,538 ",Fully Utilized,Water Use,,Owned,,
SPU,Seattle Public Utilities,4047,Longfellow Creek Sewer Overflow Control,SW Barton St," 21,750 ",Fully Utilized,Drainage and Wastewater Use,,Owned,,
SPU,Seattle Public Utilities,9098,Cedar River Pipeline 3,King Co," 20,640 ",Fully Utilized,Drainage and Wastewater Use,,Owned,,
SPU,Seattle Public Utilities,3588,Drainage,Beach Dr SW," 20,134 ",Fully Utilized,Drainage and Wastewater Use,,Owned,,
SPU,Seattle Public Utilities,4168,Sewer Outfall at 63rd and Beach Drive SW- Pt Lease,6399 Beach Dr SW," 19,403 ",Fully Utilized,Drainage and Wastewater Use,,Mixed Ownership,,
SPU,Seattle Public Utilities,3851,Drainage PMA- Number 3851,5399 S Augusta St," 18,419 ",Fully Utilized,Drainage and Wastewater Use,,Owned,,
SPU,Seattle Public Utilities,714,Storm Drains and Sewers No. 1,Perkins Ln W," 16,725 ",Fully Utilized,Drainage and Wastewater Use,,Owned,,
SPU,Seattle Public Utilities,755,Foy Standpipe,"14500 Dayton Ave N, Shoreline"," 15,062 ",Fully Utilized,Water Use,,Owned,,
SPU,Seattle Public Utilities,2841,Sewer PMA- Number 2841,6198 23rd Ave NE," 15,009 ",Fully Utilized,Drainage and Wastewater Use,,Owned,,
SPU,Seattle Public Utilities,3962,Landslide Correction at Perkins Ln W and W McGraw,2401 Perkins Ln W," 14,487 ",Fully Utilized,Drainage and Wastewater Use,,Owned,,
SPU,Seattle Public Utilities,3965,Sewer Purposes at 1226 11th Ave W,1226 11th Ave W," 14,350 ",Fully Utilized,Drainage and Wastewater Use,,Owned,,
SPU,Seattle Public Utilities,762,Northgate Pump Station,400 NE 115th St," 13,436 ",Fully Utilized,Water Use,,Owned,,
SPU,Seattle Public Utilities,754,Foy Pump Station,"500 NE 145th St, Shoreline"," 12,793 ",Fully Utilized,Water Use,,Owned,,
SPU,Seattle Public Utilities,748,Interbay Pump Station,2208 W Dravus St," 12,011 ",Fully Utilized,Water Use,,Owned,,
SPU,Seattle Public Utilities,9100,S 112th St Pipeline- Part Esmt,"S 112th St, King Co"," 11,747 ",Fully Utilized,Water Use,,Mixed Ownership,,
SPU,Seattle Public Utilities,9064,Mercer Island Pipeline,Mercer Island," 11,612 ",Fully Utilized,Water Use,,Owned,,
SPU,Seattle Public Utilities,675,Wabash Substation Site- TJO to SPU,5122 S Cloverdale St," 11,541 ",Fully Utilized,Drainage and Wastewater Use,,Owned,,
SPU,Seattle Public Utilities,770,3rd Ave W Tunnel,190 W Ewing St," 11,372 ",Fully Utilized,Water Use,,Owned,,
SPU,Seattle Public Utilities,1383,7th Ave S Pump Station,636-640 S Riverside Dr," 10,683 ",Fully Utilized,Drainage and Wastewater Use,,Owned,,
SPU,Seattle Public Utilities,781,Pump Station vic S Grattan St & 55th Ave S,8400 55th Ave S," 10,498 ",Fully Utilized,Drainage and Wastewater Use,,Owned,,
SPU,Seattle Public Utilities,745,SW Charlestown St Standpipe,3901 SW Charlestown St," 10,358 ",Fully Utilized,Water Use,,Owned,,
SPU,Seattle Public Utilities,774,Scenic Heights Pump Station,3919 SW Charlestown St," 10,335 ",Fully Utilized,Water Use,,Owned,,
SPU,Seattle Public Utilities,3947,Henderson St Pumping Plant,5513 S Cloverdale St," 10,012 ",Fully Utilized,Drainage and Wastewater Use,,Owned,,
SPU,Seattle Public Utilities,743,SW Spokane Street Pump Station,3216 SW Spokane St," 9,999 ",Fully Utilized,Water Use,,Owned,,
SPU,Seattle Public Utilities,1381,Sewer- 4100 58th Ave SW,4100 58th Ave SW," 9,993 ",Fully Utilized,Drainage and Wastewater Use,,Owned,,
SPU,Seattle Public Utilities,1258,Lake Hills Pump Station,"SE 18th Pl & Kamber Rd, Bellevue"," 9,878 ",Fully Utilized,Water Use,,Owned,,
SPU,Seattle Public Utilities,1207,47th Ave SW SDIP,10299 47th Ave SW," 9,623 ",Fully Utilized,Drainage and Wastewater Use,,Owned,,
SPU,Seattle Public Utilities,757,Burien Pump Station,"14600 8th Ave S, Burien"," 9,425 ",Fully Utilized,Water Use,,Owned,,
SPU,Seattle Public Utilities,4341,Salmon Bay Phase II- SPU,Near 34th Ave NW & NW 54th St," 7,611 ",Fully Utilized,Wildlife/Fish Habitat,,Owned,,
